author,text
bibhutibhushan bandopadhyay,"সে নিজের ঘরে ঢুকিয় দেখিল, দেবব্রত সমীরের টেবিলে মাথা রাখিয়া চুপ শুইয়া আছে"
bibhutibhushan bandopadhyay,"অপু বলিল, কি দেবু, বাড়ি যাও নি আজ"
bibhutibhushan bandopadhyay,"দেবব্রত মাথা না তুলিয়াই বলিল, দেখুন না সেক্ন্ মাস্টারের, ছুটি দিলে না-ও শনিবারে বাড়ি যাই নি, আপনি তো জানেন"
bibhutibhushan bandopadhyay,"বললে, তুমি ফি শনিবারে বাড়ি যাও, তোমার ছুটি হবে না দেবতব্রতর জন্য অপুর মনে বড় কষ্ট ইইল"
bibhutibhushan bandopadhyay,বাড়ির তাহার মনটা সারা সপ্তাহ কি রকম তৃষিত থাকে অপু সে সন্ধান রাখে
bibhutibhushan bandopadhyay,"মনে ভাবিল, ওরই ওপর স্মপারিষ্টেণের যদ বা অপু বলিল, রমাপতিদাঁকে দিয়ে মামি একবার বিধুবাবুকে বলাবো দেবব্রত হাসিয়া বলিল, কাকে বলবেন"
bibhutibhushan bandopadhyay,"মের বেহারাবে দিয়ে বাজার থেকে কমলালেবু নানালেন, কপি আনালেন"
bibhutibhushan bandopadhyay,"তিনি বাড চলে গিয়েছেন কোন্ কালে, সে দুটোর ট্রেনে--আর এখন বলেই বা কি হবে, আমাদের লাইনের গাড়িও তো চলে গিয়েছে--আজ আর গাড়ি নেই"
bibhutibhushan bandopadhyay,"অপু তাহাকে ভুলাইবার বলিল, একটা তুমি হও চোর, একখানা বই চুরি করে লুকিয়ে থাকো, আমি ডিটেকৃটিভ হবে, তোমাকে ঠিক খুজে করবো কিংবা ওইটে যেন একটা , তুমি ব্যাগের মধ্যে লুকিয়ে নিয়ে পালাবে, আমি তোমাকে খুঁজে বার করবো- পড়ো নি নিহিলিস্ট রহস্য চমৎকার বই--ও: কি সে কাণ্ড"
bibhutibhushan bandopadhyay,"প্রতুলের কাছে আছে, চেয়ে দেবো"
bibhutibhushan bandopadhyay,"দেবব্রতের খেলাধূলা ভাল লাগিতেছিল না, তবুও অপুর কথার কোন প্রতিবার না করিয়া মাথা তুলিয়া বসিল"
bibhutibhushan bandopadhyay,"বলিল, সামি লাইব্রেরীর ওই কোণটায় গিয়ে লুকিয়ে থাকবো লুকিয়ে থাকতে হবে না, এই কাগজধানা একটা দরকারী , তুমি পকেটের মধ্যে নিয়ে যেন রেলগাড়িতে যাচ্চে, আমি বাঁর ক'রে দেখে নেবো, তুমি পিস্তল বার ক'রে গুলি করতে আসবে-- মেব্ৰরতকে লইয়া"
bibhutibhushan bandopadhyay,"খেলা না, একে সে 'নিহিলিন্ট রহস্ত"
bibhutibhushan bandopadhyay,"পড়ে নাই, তাহার উপর তাঁহার মন থারাপ"
bibhutibhushan bandopadhyay,"নূতন ধরণের যুদ্ধজাহাজের নন্মাথানা সে বিনা বাধায় ও এত সহজ্জে অপরাজিত বিপক্ষের গুপ্তচরকে চুরি করিতে দিল যে, তাহাকে এসব কার্যে নিযুক্ত করিলে সম্রাটকে পতনের অপেক্ষায় সালের বলশেভিক বিদ্রোহের মুখ চাহিয়া বসিয়া থাকিতে হইত না"
bibhutibhushan bandopadhyay,বোর্ডিং-এর পিছ দেওয়ানী আদালতের কম্পাউণ্ডে অধর্থী-প্রত্যর্থার ভিড় কমিয়া গিয়াছে
bibhutibhushan bandopadhyay,"দেবব্রত জান'লার দিকে চাহিয় বলিল, কক- টাওয়ারের ঘড়িতে ক'টা বেজেচে দেখুন না একবার"
bibhutibhushan bandopadhyay,"কাউকে বলবেন না , আমি এখুনি বাড়ি যাঁবো"
bibhutibhushan bandopadhyay,"অপু বিস্ময়ের সুরে বলিল, এখন যাবে কিসে"
bibhutibhushan bandopadhyay,এই যে বললে ট্রেন নেই
bibhutibhushan bandopadhyay,"মোটে, হেঁটে যাবো, একটু রাড হ'য়ে পড়ে জ্যোৎস্না"
bibhutibhushan bandopadhyay,এখন এই পড়ন্ত হেটে যেতে যেতে কত রাত হবে জানো রাষ্ড কখনো হেঁটেচো তুমি
bibhutibhushan bandopadhyay,তা ছাড়া না ব'লে যাওয়া--যদি কেউ টের পায়
bibhutibhushan bandopadhyay,কিন্তু দেবব্রতকে নিবৃত্ত করা গেল না
bibhutibhushan bandopadhyay,"সে কখনও রাস্তা হাটে নাই তাহা ঠিক, রাত্রি হইবে তাহা ঠিক, বিধুবাবুর কানে কথাটা উঠিলে আছে, সবই ঠিক, কিন্তু বাড়ি সে যাইবেই- সে কিছুতেই থাকিতে পারিবে না- ঘাহা ঘটে ঘটবে"
bibhutibhushan bandopadhyay,"অবশেষে অপু বলিল, তা হ'লে আমিও তোমার সঙ্গে তাবলিগ বাই যাবে মান চিনা যায কোথাও যান নি, খাবার-ঘরে না দেখতে পেলে সবাই জানতে পারবে"
